PC1,PC2,PC3
0.11572506,-0.14956571,-0.05521244
0.17830549,-0.12671039,-0.07608413
0.23691764,-0.09281217,-0.08882924
0.27677685,-0.054360926,-0.0936228
0.29837623,-0.016359165,-0.090864986
0.30985168,0.018306913,-0.08133287
0.3186866,0.04790178,-0.066543646
0.32961336,0.071288735,-0.048375268
0.34523773,0.0877454,-0.02853592
0.36678898,0.09662644,-0.0084241005
0.39445573,0.0967505,0.01061041
0.42746213,0.085730314,0.026820268
0.46428993,0.05946184,0.03779433
0.5034288,0.01183556,0.04061524
-0.5322068,-0.011740623,-0.07075658
-0.40669507,-0.0138721,-0.0038695969
-0.28742683,0.0004503107,0.044090264
-0.18434493,0.022440603,0.07011553
-0.104988374,0.04474431,0.07667333
-0.050507706,0.06256544,0.07081631
-0.016762022,0.07364374,0.060304523
0.0024445334,0.07738705,0.0509504
0.012771616,0.07375018,0.045879655
0.018202497,0.06263351,0.045674115
0.020979365,0.04407001,0.048933633
0.022058815,0.01876398,0.053175844
0.021667304,-0.011659418,0.05582493
0.019798152,-0.0448968,0.054912135
0.016703371,-0.07847256,0.049252767
0.013710252,-0.110011205,0.03815058
0.014824155,-0.13684131,0.02106814
0.028821798,-0.15507978,-0.0019829632
0.06793515,-0.15975712,-0.02906452
0.13600479,-0.14804819,-0.056058723
0.2148282,-0.12309224,-0.07954961
0.27748182,-0.09204559,-0.09778286
0.31472588,-0.0604138,-0.10861585
0.33414453,-0.030404272,-0.11044892
0.34541282,-0.002872327,-0.10359601
0.35458612,0.021402368,-0.089714006
0.3648464,0.041656274,-0.070871934
0.3779425,0.057247963,-0.049030054
0.3948856,0.067437865,-0.025939427
0.41616195,0.07091801,-0.0033467198
0.4417341,0.06534672,0.016726082
0.47105837,0.047138844,0.031980667
0.5032646,0.011857812,0.040416483
-0.5340947,-0.01148485,-0.073041275
-0.4277519,-0.019299671,-0.010707112
-0.3240447,-0.011976371,0.03898767
-0.23012736,0.0042091496,0.07279448
-0.15309902,0.023053814,0.0899407
-0.09587111,0.040009093,0.09375255
-0.056946583,0.052419133,0.08981364
-0.032377023,0.05906678,0.08344767
-0.017832391,0.059402406,0.07832435
-0.009821733,0.05295449,0.076067775
-0.00607977,0.03928628,0.07643403
-0.0053879237,0.01843606,0.077827625
-0.007210461,-0.008761789,0.07814177
-0.011160926,-0.040631235,0.0754697
-0.01628919,-0.0747712,0.06845768
-0.019823542,-0.107894644,0.05621972
-0.014945726,-0.13534072,0.03820146
0.011150435,-0.15120964,0.014677322
0.07161332,-0.15099217,-0.012451325
0.16053103,-0.1360838,-0.04100079
0.24639627,-0.11405071,-0.06980596
0.30433843,-0.092036776,-0.095456235
0.33647445,-0.072049305,-0.11296233
0.35513923,-0.05323185,-0.119978756
0.36854088,-0.0349463,-0.11692997
0.3802611,-0.017322766,-0.10551726
0.39183936,-0.000825758,-0.087766856
0.40423205,0.013960802,-0.06569619
0.41828343,0.026199086,-0.04124122
0.43480045,0.034492962,-0.016375285
0.45444596,0.03665779,0.0067900345
0.4775402,0.029862681,0.026245737
0.5037358,0.011793974,0.04098671
-0.5359649,-0.01123148,-0.07530449
-0.45757574,-0.027567023,-0.021151785
-0.3812155,-0.030720014,0.02935722
-0.30898815,-0.024217613,0.073042475
-0.24437849,-0.012540104,0.10596328
-0.19025725,0.00048368974,0.1266784
-0.14774504,0.012035864,0.13674457
-0.11624494,0.02024526,0.13944536
-0.09413716,0.023882324,0.13825017
-0.079535544,0.02198088,0.1357836
-0.0708144,0.013654407,0.13337071
-0.06667541,-0.0016754027,0.13098328
-0.066078596,-0.02387351,0.12759647
-0.06774608,-0.051641155,0.12170199
-0.0693891,-0.08215425,0.11179444
-0.0661639,-0.110780776,0.09669531
-0.048109636,-0.13136744,0.0758691
-0.000107795066,-0.13847937,0.04996683
0.08477479,-0.13172759,0.02024576
0.18421698,-0.117540985,-0.013455227
0.2616935,-0.10424321,-0.049472015
0.30646807,-0.09506251,-0.081127085
0.3314706,-0.08805035,-0.10281357
0.3493387,-0.0807128,-0.11332525
0.3654323,-0.07193949,-0.113755174
0.3812278,-0.06154953,-0.10583942
0.39687166,-0.04965425,-0.09128578
0.41235003,-0.036494017,-0.07171247
0.42787397,-0.022610541,-0.048731897
0.44401935,-0.009143498,-0.024109311
0.46169063,0.0020607514,0.00020448901
0.48181742,0.008993042,0.022448564
0.5046184,0.0116743995,0.042054813
-0.5371983,-0.011064388,-0.07679706
-0.45197752,-0.030636216,-0.021489771
-0.36846563,-0.0339576,0.028944626
-0.2897715,-0.025896288,0.07054303
-0.22044474,-0.011647307,0.09970329
-0.16370223,0.004260018,0.11563616
-0.120323576,0.018461443,0.12047087
-0.0890538,0.028890435,0.118031435
-0.06761194,0.03437129,0.11244975
-0.05363411,0.033894055,0.10701608
-0.04527242,0.026191281,0.1033671
-0.041328132,0.010058949,0.10118754
-0.04112709,-0.014982488,0.09865499
-0.043989826,-0.04818036,0.0933277
-0.04822345,-0.087328374,0.08305984
-0.04912667,-0.12835638,0.06667323
-0.036119655,-0.16484974,0.04451297
0.006706544,-0.18896094,0.018753776
0.08620237,-0.19459954,-0.008396799
0.18007003,-0.18166006,-0.03745367
0.25296754,-0.15760583,-0.067259826
0.29414982,-0.1306522,-0.091386355
0.3151577,-0.10383746,-0.10462841
0.3279904,-0.07773995,-0.10644535
0.33863363,-0.053252153,-0.09891404
0.34969604,-0.0314535,-0.08479856
0.36245826,-0.012966569,-0.06657683
0.37770867,0.0021328207,-0.046110015
0.39600798,0.013919277,-0.024739401
0.41779456,0.022063648,-0.0036775658
0.44335172,0.02544965,0.015603014
0.4726045,0.022321826,0.03136248
0.5047502,0.011656541,0.042214327
-0.5384957,-0.010888614,-0.078367166
-0.4768153,-0.038724188,-0.036535963
-0.42152482,-0.05248381,0.011373734
-0.37132367,-0.05542557,0.061278727
-0.3246293,-0.05105433,0.106749795
-0.28098032,-0.042518567,0.14259776
-0.24108708,-0.03262076,0.16660303
-0.20613189,-0.023729432,0.17943063
-0.17703472,-0.017746318,0.1835801
-0.15412156,-0.016264437,0.18213032
-0.13718225,-0.020790588,0.17766334
-0.12562633,-0.032678578,0.17152606
-0.118487276,-0.05266245,0.16360854
-0.113999814,-0.08009475,0.15265161
-0.10846276,-0.11220575,0.13695681
-0.09395135,-0.14376448,0.11530013
-0.056379486,-0.16810127,0.08792907
0.01740329,-0.17997018,0.056494944
0.11752804,-0.17814434,0.021196045
0.20758672,-0.16682073,-0.018331746
0.26394525,-0.1527382,-0.056362562
0.29383713,-0.13822669,-0.08483476
0.31224987,-0.12212607,-0.10060556
0.32717285,-0.104165226,-0.10470186
0.34124357,-0.08547399,-0.09948355
0.3554265,-0.067436434,-0.08749255
0.37031278,-0.05088673,-0.07089748
0.38644445,-0.036019094,-0.051394634
0.4043747,-0.02271232,-0.030303385
0.42471588,-0.010992946,-0.0088530965
0.44809607,-0.0013138364,0.011525425
0.47490636,0.00581148,0.029119227
0.50473374,0.011658778,0.042194355
-0.53910476,-0.010806106,-0.07910416
-0.47221395,-0.05073213,-0.06334131
-0.42076793,-0.07346229,-0.027464371
-0.3857292,-0.08184812,0.02320494
-0.36296552,-0.08083719,0.07929776
-0.34573263,-0.075330585,0.13202998
-0.32828063,-0.06887582,0.17566444
-0.30795434,-0.063557304,0.20765114
-0.2849802,-0.060618732,0.22784081
-0.26105285,-0.061046734,0.23755857
-0.23790821,-0.06578083,0.23870796
-0.21651132,-0.07556467,0.23300222
-0.19648394,-0.09047671,0.2214169
-0.17552349,-0.10931088,0.20405164
-0.14797997,-0.12918684,0.18045236
-0.10328894,-0.14620891,0.15045463
-0.029971471,-0.15747482,0.11502153
0.06785173,-0.16248405,0.07519911
0.16107893,-0.16317697,0.031212889
0.22356653,-0.16269428,-0.013159126
0.25772053,-0.16097401,-0.050504938
0.27896613,-0.15506686,-0.07641225
0.29684225,-0.14367032,-0.090770766
0.3141114,-0.12806287,-0.09520903
0.33111113,-0.1105455,-0.09161418
0.3480625,-0.093149714,-0.081819
0.3653341,-0.077032715,-0.06744506
0.3833973,-0.062426835,-0.049859565
0.40276074,-0.048898775,-0.030226087
0.42400256,-0.03574899,-0.009669856
0.44777995,-0.022294039,0.010494815
0.4746398,-0.0075296955,0.028511144
0.50445473,0.01169657,0.041856777
-0.5379929,-0.010956737,-0.07775865
-0.4258395,-0.075810015,-0.10066718
-0.3374259,-0.11128643,-0.088002324
-0.28305894,-0.12061656,-0.049283855
-0.26129964,-0.11387619,0.0027551441
-0.26029214,-0.10097552,0.057609163
-0.26687393,-0.08822905,0.10856897
-0.27189124,-0.07881196,0.15174474
-0.27083403,-0.073928304,0.18503451
-0.26256588,-0.07371045,0.2075425
-0.24763542,-0.07781201,0.21920411
-0.22672994,-0.08564676,0.2204262
-0.19917488,-0.09632254,0.21172652
-0.16157928,-0.1086049,0.19357798
-0.107563145,-0.12128735,0.16674493
-0.032244418,-0.13381152,0.13296042
0.057003077,-0.1463067,0.094607726
0.13783886,-0.15917824,0.053570498
0.19263159,-0.17186563,0.012497825
0.22448005,-0.1808693,-0.024251647
0.24619502,-0.18188499,-0.05334569
0.26573223,-0.17368832,-0.0738323
0.2849098,-0.15821658,-0.08593774
0.30346397,-0.13866954,-0.09023155
0.32131183,-0.11808528,-0.08754279
0.3389049,-0.09875531,-0.0789775
0.35687706,-0.081947565,-0.06573637
0.37584004,-0.06790168,-0.04900879
0.39633927,-0.05590258,-0.02995043
0.4189141,-0.04445617,-0.009739246
0.44413233,-0.03149183,0.010292797
0.47246578,-0.014252373,0.028299166
0.50383055,0.011781134,0.041101407
-0.5330402,-0.011627711,-0.07176516
-0.35951832,-0.10655624,-0.1369609
-0.22320713,-0.14853182,-0.1541761
-0.14828648,-0.15099485,-0.13812639
-0.12702075,-0.13604777,-0.10216251
-0.13455677,-0.116955146,-0.05659905
-0.15153326,-0.09886211,-0.008877731
-0.16731907,-0.08413246,0.03576459
-0.17647935,-0.074221976,0.07372661
-0.17619208,-0.06985883,0.10259761
-0.16477384,-0.07111441,0.12087574
-0.14065236,-0.077647455,0.1278397
-0.10188835,-0.08900487,0.12364896
-0.04743141,-0.10470846,0.10966591
0.019217689,-0.12411899,0.088530146
0.0871245,-0.14623788,0.063112356
0.14282401,-0.16922367,0.035108775
0.1810849,-0.18929371,0.0055277376
0.20726731,-0.2012522,-0.023920031
0.22884016,-0.20180911,-0.0509954
0.24909809,-0.19144747,-0.07369619
0.26805273,-0.17303145,-0.09047046
0.2852892,-0.14993842,-0.10035683
0.30115932,-0.12521915,-0.10315723
0.3165582,-0.1013516,-0.09934587
0.33243877,-0.08023331,-0.08976076
0.3495348,-0.06310164,-0.07535898
0.36835295,-0.050403323,-0.057164654
0.38929722,-0.041548513,-0.036347777
0.41280985,-0.03468397,-0.01428846
0.43941325,-0.026631324,0.007401103
0.46954376,-0.0129752485,0.026651401
0.5030416,0.011888017,0.040146686
-0.5233321,-0.012942941,-0.060016852
-0.29890344,-0.12296753,-0.14612272
-0.12779653,-0.16083115,-0.19037244
-0.04592238,-0.15606193,-0.2038642
-0.0269022,-0.13979466,-0.19471693
-0.03256138,-0.12265808,-0.17009874
-0.043248147,-0.10694036,-0.1367023
-0.05085874,-0.09442074,-0.10051774
-0.051229965,-0.087002836,-0.06639181
-0.041773986,-0.086152196,-0.03774502
-0.021188382,-0.09253998,-0.01648665
0.010085177,-0.10591385,-0.0030797836
0.049183257,-0.12516296,0.003144197
0.090749,-0.14839795,0.00317584
0.12883955,-0.17286086,-0.0026158358
0.16022801,-0.19463657,-0.014522818
0.1857382,-0.20914948,-0.03233853
0.2078491,-0.21314208,-0.054405786
0.22773175,-0.20632768,-0.07791339
0.24502616,-0.19077946,-0.099806055
0.25941715,-0.16921516,-0.117521025
0.27155903,-0.14403534,-0.12941903
0.2827793,-0.11722442,-0.13486168
0.29442832,-0.09051237,-0.13395347
0.30749872,-0.0655157,-0.1271576
0.32257652,-0.04382184,-0.11499764
0.33992147,-0.026914088,-0.097983286
0.35961998,-0.015868813,-0.07674877
0.38176543,-0.010780424,-0.052302487
0.40663707,-0.010074958,-0.026191691
0.43476656,-0.010049745,-0.00046094885
0.46672043,-0.0049740546,0.022427566
0.502387,0.0119767105,0.03935443
-0.5146313,-0.014121722,-0.049487356
-0.2698993,-0.11659205,-0.11519181
-0.08366212,-0.15202235,-0.17007294
0.0055417414,-0.15255643,-0.20742749
0.03447817,-0.14832361,-0.22450143
0.0434018,-0.1452782,-0.22329044
0.048483174,-0.14298224,-0.20851238
0.054737683,-0.14222646,-0.18557027
0.06421144,-0.1445884,-0.15916882
0.07770539,-0.15125787,-0.13289236
0.09493893,-0.16237514,-0.10939584
0.11476871,-0.17685705,-0.090748675
0.13577195,-0.19242749,-0.078678705
0.15681978,-0.20594205,-0.07444091
0.17718531,-0.21412563,-0.078353465
0.19607578,-0.2147667,-0.08942376
0.21231428,-0.20755683,-0.105495095
0.22486645,-0.19372039,-0.12383178
0.23376736,-0.17490141,-0.14174838
0.24035896,-0.15247434,-0.15706466
0.24657315,-0.12753151,-0.16832063
0.2540433,-0.10105851,-0.1747348
0.26372513,-0.07403637,-0.17599674
0.27599666,-0.04751682,-0.17204572
0.29090545,-0.022731949,-0.16288324
0.308375,-0.0011949653,-0.14851803
0.32826883,0.015299283,-0.12898803
0.35043997,0.024975667,-0.10455369
0.3748198,0.026805473,-0.075986564
0.4015852,0.021560112,-0.04481739
0.43130055,0.012751096,-0.013352072
0.46475336,0.0068334136,0.015582234
0.50208384,0.0120177725,0.038987633
-0.5125311,-0.01440624,-0.04694591
-0.27790946,-0.09851327,-0.07109094
-0.09305893,-0.13668114,-0.11879583
0.005169089,-0.14905472,-0.16705121
0.045753382,-0.15865122,-0.19840427
0.06475283,-0.16944551,-0.20889997
0.07832997,-0.1799116,-0.20437287
0.09161597,-0.18977165,-0.19239978
0.10602931,-0.19930927,-0.17789021
0.12170651,-0.2082632,-0.16351455
0.13826041,-0.21562573,-0.15117262
0.15497483,-0.21998306,-0.14245948
0.17076568,-0.22003423,-0.13845085
0.1842221,-0.21515957,-0.13943253
0.19394456,-0.20559287,-0.14490779
0.19922711,-0.19206384,-0.15382111
0.20069459,-0.17522977,-0.16482483
0.20028475,-0.15545836,-0.1765116
0.2004439,-0.13303624,-0.18761322
0.20316374,-0.10841477,-0.19710979
0.20951197,-0.08225586,-0.20420097
0.21972854,-0.055358596,-0.20819415
0.23357105,-0.028602745,-0.20841447
0.25062615,-0.0029642268,-0.20418827
0.27043533,0.020416472,-0.19487439
0.2926091,0.04013487,-0.1799719
0.31678095,0.054470442,-0.15921436
0.34264097,0.06156062,-0.13271704
0.3699996,0.05999321,-0.10114061
0.39895058,0.04984958,-0.065833375
0.43006417,0.03388471,-0.028869214
0.46433073,0.018252147,0.0070940456
0.5022942,0.011989279,0.03924215
-0.5144313,-0.014148813,-0.049245384
-0.3005224,-0.08363005,-0.042246558
-0.12301505,-0.12543342,-0.07871756
-0.01460075,-0.14961554,-0.13394183
0.040432446,-0.17050405,-0.17804462
0.0705688,-0.19023295,-0.1987324
0.091923885,-0.20682038,-0.20232423
0.11080875,-0.21938704,-0.19920686
0.12873101,-0.22725798,-0.19470735
0.145033,-0.2297569,-0.19019146
0.15837128,-0.2268361,-0.18604301
0.1675186,-0.21931136,-0.18275757
0.17170268,-0.20834951,-0.18089531
0.1709831,-0.19494748,-0.180881
0.16646038,-0.17954394,-0.1828788
0.1601482,-0.16205195,-0.18671654
0.15442514,-0.14217466,-0.19193919
0.15133101,-0.11973481,-0.19797385
0.15214801,-0.09483524,-0.20427972
0.15739721,-0.06788937,-0.21036397
0.16709527,-0.039608732,-0.21568277
0.18101922,-0.010996849,-0.21950263
0.19886348,0.016677417,-0.22082622
0.22026865,0.041959886,-0.21846253
0.24479058,0.06333204,-0.21116759
0.27190503,0.079352334,-0.1979715
0.30101305,0.088703305,-0.17833157
0.33152407,0.09025086,-0.15225823
0.36299434,0.08328803,-0.1203031
0.3953079,0.068142764,-0.08348716
0.4288592,0.047096718,-0.04321379
0.46455958,0.025378596,-0.0012436656
0.5032007,0.011866462,0.04033921
-0.5171689,-0.013777931,-0.052558288
-0.32031354,-0.076850064,-0.028558528
-0.14799626,-0.12129368,-0.05780507
-0.02968749,-0.15419576,-0.11845463
0.03980541,-0.18284103,-0.17307326
0.08065543,-0.20631526,-0.20188284
0.10697616,-0.22211115,-0.21087082
0.12554799,-0.22991566,-0.21203148
0.13866045,-0.230485,-0.21095274
0.14650115,-0.22518735,-0.20876643
0.14891677,-0.21577702,-0.20574309
0.1463772,-0.203798,-0.20242934
0.14005774,-0.19014475,-0.19953042
0.13172366,-0.17499547,-0.19761595
0.12331823,-0.15807408,-0.1969325
0.116552584,-0.13894892,-0.19740139
0.11262299,-0.117248155,-0.19876517
0.11215826,-0.09277216,-0.20076038
0.11536557,-0.065561615,-0.20320857
0.12225609,-0.035973392,-0.2059822
0.13282269,-0.004790228,-0.20886248
0.14710511,0.026653793,-0.21134949
0.16514723,0.05643732,-0.21253198
0.18691075,0.08225229,-0.21113819
0.21220252,0.10189314,-0.20579992
0.24071804,0.11380374,-0.19541638
0.27209947,0.11729364,-0.17931685
0.3060212,0.11233003,-0.15719461
0.3422041,0.099266544,-0.12893729
0.3803801,0.079006955,-0.094538406
0.42028952,0.05377849,-0.054134816
0.46179357,0.02836487,-0.00815168
0.50495327,0.011629037,0.042460024
-0.52110636,-0.0132444855,-0.057323296
-0.3388948,-0.0751084,-0.019826176
-0.1720074,-0.12077149,-0.04238703
-0.04817635,-0.1573115,-0.104612455
0.030786198,-0.18808778,-0.16552192
0.07820664,-0.2106111,-0.19971785
0.105378866,-0.22278589,-0.2120471
0.11967043,-0.22576934,-0.21555866
0.12560506,-0.22213504,-0.21639405
0.12571809,-0.21427204,-0.21586733
0.121732995,-0.20385312,-0.2143325
0.11525971,-0.19169186,-0.2122591
0.10785696,-0.17799012,-0.21010485
0.1008846,-0.16249888,-0.20814572
0.095354706,-0.14479358,-0.20640357
0.091885716,-0.12445122,-0.2047177
0.090751335,-0.1011681,-0.20288956
0.09200041,-0.07482946,-0.20081493
0.0956126,-0.0455535,-0.19854389
0.10161964,-0.013765726,-0.19623148
0.11016038,0.019641314,-0.19399656
0.12144908,0.053059183,-0.19173363
0.13568066,0.0840227,-0.18897948
0.15295897,0.109523356,-0.18497334
0.17334689,0.12692846,-0.17890377
0.19709668,0.13501921,-0.17023422
0.22491938,0.13421986,-0.15861575
0.25802445,0.12570341,-0.14344391
0.29766378,0.11022591,-0.12337988
0.34424818,0.08798361,-0.09632875
0.3965627,0.06010309,-0.06002171
0.45190424,0.031153444,-0.012847525
0.5076324,0.011266068,0.04570224
-0.52697754,-0.012449072,-0.06442834
-0.3650785,-0.07394857,-0.014392121
-0.2121484,-0.11849266,-0.02378385
-0.09080029,-0.1540469,-0.07868494
-0.0054327217,-0.18375757,-0.14193255
0.050960302,-0.20553073,-0.18316655
0.08372673,-0.21694003,-0.20193213
0.09890245,-0.2192301,-0.21076168
0.10350766,-0.21565212,-0.21648294
0.10267018,-0.20876472,-0.22043733
0.0993318,-0.19982931,-0.22273402
0.09513264,-0.1891162,-0.22356556
0.09104934,-0.17637025,-0.22314237
0.087647356,-0.16106398,-0.22155097
0.08522811,-0.1426755,-0.21871683
0.08393151,-0.12086688,-0.21449374
0.08380954,-0.09558049,-0.20879187
0.08487932,-0.06704565,-0.20167738
0.087171726,-0.035739128,-0.19339785
0.090763204,-0.00239306,-0.18431865
0.09577911,0.031852096,-0.17480949
0.102355815,0.06515392,-0.16513334
0.110585384,0.09480449,-0.15540583
0.120535776,0.11767837,-0.14568105
0.13247551,0.13148251,-0.1361255
0.14731537,0.13602932,-0.1271104
0.16712555,0.13329493,-0.11891699
0.19527957,0.12571912,-0.111020386
0.235693,0.11389919,-0.10121497
0.29084402,0.0957675,-0.085208096
0.3593175,0.06910642,-0.057480745
0.43515632,0.03686557,-0.013305009
0.5111421,0.010790586,0.04994951
-0.5332861,-0.011594397,-0.07206274
-0.40050215,-0.07216377,-0.019177686
-0.27329028,-0.11365681,-0.010352484
-0.16299728,-0.14579605,-0.04488679
-0.07109984,-0.17370622,-0.100571655
0.0025164385,-0.19643807,-0.14845115
0.05145921,-0.21026021,-0.17914134
0.075882725,-0.21517396,-0.19922884
0.08498961,-0.21468896,-0.21404243
0.087404154,-0.2115056,-0.22487636
0.08754857,-0.20637499,-0.23207149
0.087050214,-0.19883274,-0.23599422
0.08637419,-0.18806124,-0.23688324
0.08561381,-0.17326131,-0.2348367
0.08480792,-0.15395615,-0.22986019
0.08404719,-0.13012001,-0.22198933
0.0834747,-0.10218444,-0.21139584
0.08324237,-0.07095127,-0.1984329
0.08347098,-0.037474237,-0.18360732
0.084233634,-0.0030028464,-0.16749462
0.085559,0.030919453,-0.15066814
0.08744164,0.062252257,-0.13369526
0.0898744,0.088440746,-0.11720982
0.09297536,0.107001774,-0.10200386
0.09728053,0.11679885,-0.08902811
0.104202285,0.119049355,-0.079253174
0.11659976,0.11706343,-0.07330288
0.13919619,0.11413392,-0.07082326
0.17818567,0.11052063,-0.06947677
0.23886673,0.10158393,-0.06389747
0.32125187,0.08040559,-0.046048697
0.41731375,0.046112902,-0.008095091
0.51506597,0.010258988,0.054698016
-0.537667,-0.011000886,-0.07736428
-0.43284443,-0.073333934,-0.03883184
-0.33209342,-0.112593144,-0.018740736
-0.23267715,-0.14098586,-0.027936935
-0.13156159,-0.1661988,-0.06403241
-0.03835655,-0.18858777,-0.1101719
0.026980951,-0.20433633,-0.1519491
0.05993437,-0.21315911,-0.1851873
0.07315551,-0.21825138,-0.21004683
0.07870383,-0.22118193,-0.2275653
0.08195165,-0.22134885,-0.23888631
